Algorithm,Format,File,SignTime,VerifyTime
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.055,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.053,0.051
ECDSA,DER,16MB.txt,0.053,0.051
ECDSA,DER,16MB.txt,0.056,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.053,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.055,0.051
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.056,0.055
ECDSA,DER,16MB.txt,0.119,0.06
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.098,0.054
ECDSA,DER,16MB.txt,0.055,0.057
ECDSA,DER,16MB.txt,0.058,0.06
ECDSA,DER,16MB.txt,0.071,0.052
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.053,0.052
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.072,0.053
ECDSA,DER,16MB.txt,0.061,0.052
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.056,0.054
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.057
ECDSA,DER,16MB.txt,0.055,0.053
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.053,0.052
ECDSA,DER,16MB.txt,0.062,0.053
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.054,0.052
ECDSA,DER,16MB.txt,0.061,0.052
ECDSA,DER,16MB.txt,0.055,0.053
ECDSA,DER,16MB.txt,0.055,0.056
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,DER,16MB.txt,0.055,0.056
ECDSA,DER,16MB.txt,0.054,0.051
ECDSA,DER,16MB.txt,0.081,0.055
ECDSA,DER,16MB.txt,0.055,0.052
ECDSA,PEM,16MB.txt,0.055,0.053
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.055,0.055
ECDSA,PEM,16MB.txt,0.055,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.052
ECDSA,PEM,16MB.txt,0.055,0.053
ECDSA,PEM,16MB.txt,0.081,0.058
ECDSA,PEM,16MB.txt,0.056,0.052
ECDSA,PEM,16MB.txt,0.054,0.052
ECDSA,PEM,16MB.txt,0.055,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.055,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.053,0.059
ECDSA,PEM,16MB.txt,0.071,0.053
ECDSA,PEM,16MB.txt,0.059,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.053
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.056,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.055,0.051
ECDSA,PEM,16MB.txt,0.054,0.052
ECDSA,PEM,16MB.txt,0.054,0.052
ECDSA,PEM,16MB.txt,0.069,0.06
ECDSA,PEM,16MB.txt,0.056,0.051
ECDSA,PEM,16MB.txt,0.057,0.052
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.055,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.052
ECDSA,PEM,16MB.txt,0.054,0.062
ECDSA,PEM,16MB.txt,0.057,0.053
ECDSA,PEM,16MB.txt,0.061,0.056
ECDSA,PEM,16MB.txt,0.066,0.052
ECDSA,PEM,16MB.txt,0.06,0.052
ECDSA,PEM,16MB.txt,0.06,0.064
ECDSA,PEM,16MB.txt,0.055,0.053
ECDSA,PEM,16MB.txt,0.055,0.053
ECDSA,PEM,16MB.txt,0.055,0.053
ECDSA,PEM,16MB.txt,0.066,0.059
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.06
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.078,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.055,0.054
ECDSA,PEM,16MB.txt,0.065,0.056
ECDSA,PEM,16MB.txt,0.057,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.054
ECDSA,PEM,16MB.txt,0.056,0.055
ECDSA,PEM,16MB.txt,0.056,0.058
ECDSA,PEM,16MB.txt,0.061,0.053
ECDSA,PEM,16MB.txt,0.056,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.053,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.054,0.062
ECDSA,PEM,16MB.txt,0.08,0.06
ECDSA,PEM,16MB.txt,0.056,0.051
ECDSA,PEM,16MB.txt,0.054,0.051
ECDSA,PEM,16MB.txt,0.053,0.132
ECDSA,PEM,16MB.txt,0.097,0.073
ECDSA,PEM,16MB.txt,0.067,0.094
ECDSA,PEM,16MB.txt,0.068,0.054
ECDSA,PEM,16MB.txt,0.069,0.055
ECDSA,PEM,16MB.txt,0.097,0.073
ECDSA,PEM,16MB.txt,0.057,0.066
ECDSA,PEM,16MB.txt,0.057,0.059
ECDSA,DER,32MB.txt,0.143,0.124
ECDSA,DER,32MB.txt,0.124,0.183
ECDSA,DER,32MB.txt,0.159,0.182
ECDSA,DER,32MB.txt,0.16,0.142
ECDSA,DER,32MB.txt,0.157,0.175
ECDSA,DER,32MB.txt,0.202,0.196
ECDSA,DER,32MB.txt,0.13,0.222
ECDSA,DER,32MB.txt,0.19,0.114
ECDSA,DER,32MB.txt,0.147,0.117
ECDSA,DER,32MB.txt,0.123,0.106
ECDSA,DER,32MB.txt,0.127,0.124
ECDSA,DER,32MB.txt,0.108,0.116
ECDSA,DER,32MB.txt,0.118,0.105
ECDSA,DER,32MB.txt,0.11,0.102
ECDSA,DER,32MB.txt,0.106,0.103
ECDSA,DER,32MB.txt,0.205,0.104
ECDSA,DER,32MB.txt,0.117,0.105
ECDSA,DER,32MB.txt,0.109,0.173
ECDSA,DER,32MB.txt,0.123,0.117
ECDSA,DER,32MB.txt,0.117,0.171
ECDSA,DER,32MB.txt,0.195,0.108
ECDSA,DER,32MB.txt,0.181,0.181
ECDSA,DER,32MB.txt,0.191,0.19
ECDSA,DER,32MB.txt,0.219,0.143
ECDSA,DER,32MB.txt,0.162,0.147
ECDSA,DER,32MB.txt,0.138,0.13
ECDSA,DER,32MB.txt,0.12,0.12
ECDSA,DER,32MB.txt,0.122,0.119
ECDSA,DER,32MB.txt,0.129,0.134
ECDSA,DER,32MB.txt,0.109,0.123
ECDSA,DER,32MB.txt,0.162,0.12
ECDSA,DER,32MB.txt,0.114,0.106
ECDSA,DER,32MB.txt,0.118,0.125
ECDSA,DER,32MB.txt,0.119,0.167
ECDSA,DER,32MB.txt,0.154,0.127
ECDSA,DER,32MB.txt,0.119,0.106
ECDSA,DER,32MB.txt,0.124,0.107
ECDSA,DER,32MB.txt,0.122,0.105
ECDSA,DER,32MB.txt,0.109,0.121
ECDSA,DER,32MB.txt,0.161,0.106
ECDSA,DER,32MB.txt,0.126,0.106
ECDSA,DER,32MB.txt,0.109,0.12
ECDSA,DER,32MB.txt,0.171,0.113
ECDSA,DER,32MB.txt,0.115,0.107
ECDSA,DER,32MB.txt,0.121,0.106
ECDSA,DER,32MB.txt,0.11,0.107
ECDSA,DER,32MB.txt,0.112,0.108
ECDSA,DER,32MB.txt,0.11,0.107
ECDSA,DER,32MB.txt,0.108,0.117
ECDSA,DER,32MB.txt,0.108,0.105
ECDSA,DER,32MB.txt,0.109,0.117
ECDSA,DER,32MB.txt,0.115,0.106
ECDSA,DER,32MB.txt,0.107,0.107
ECDSA,DER,32MB.txt,0.115,0.105
ECDSA,DER,32MB.txt,0.114,0.126
ECDSA,DER,32MB.txt,0.12,0.107
ECDSA,DER,32MB.txt,0.11,0.106
ECDSA,DER,32MB.txt,0.122,0.107
ECDSA,DER,32MB.txt,0.115,0.128
ECDSA,DER,32MB.txt,0.12,0.125
ECDSA,DER,32MB.txt,0.109,0.118
ECDSA,DER,32MB.txt,0.11,0.141
ECDSA,DER,32MB.txt,0.143,0.104
ECDSA,DER,32MB.txt,0.117,0.115
ECDSA,DER,32MB.txt,0.108,0.11
ECDSA,DER,32MB.txt,0.107,0.107
ECDSA,DER,32MB.txt,0.155,0.132
ECDSA,DER,32MB.txt,0.126,0.134
ECDSA,DER,32MB.txt,0.129,0.118
ECDSA,DER,32MB.txt,0.125,0.131
ECDSA,DER,32MB.txt,0.154,0.117
ECDSA,DER,32MB.txt,0.106,0.112
ECDSA,DER,32MB.txt,0.106,0.104
ECDSA,DER,32MB.txt,0.106,0.104
ECDSA,DER,32MB.txt,0.11,0.104
ECDSA,DER,32MB.txt,0.108,0.109
ECDSA,DER,32MB.txt,0.111,0.102
ECDSA,DER,32MB.txt,0.106,0.102
ECDSA,DER,32MB.txt,0.107,0.113
ECDSA,DER,32MB.txt,0.107,0.115
ECDSA,DER,32MB.txt,0.105,0.103
ECDSA,DER,32MB.txt,0.104,0.103
ECDSA,DER,32MB.txt,0.104,0.102
ECDSA,DER,32MB.txt,0.105,0.102
ECDSA,DER,32MB.txt,0.106,0.105
ECDSA,DER,32MB.txt,0.139,0.103
ECDSA,DER,32MB.txt,0.106,0.102
ECDSA,DER,32MB.txt,0.105,0.102
ECDSA,DER,32MB.txt,0.13,0.127
ECDSA,DER,32MB.txt,0.121,0.103
ECDSA,DER,32MB.txt,0.112,0.118
ECDSA,DER,32MB.txt,0.185,0.119
ECDSA,DER,32MB.txt,0.107,0.116
ECDSA,DER,32MB.txt,0.108,0.102
ECDSA,DER,32MB.txt,0.112,0.102
ECDSA,DER,32MB.txt,0.107,0.106
ECDSA,DER,32MB.txt,0.119,0.116
ECDSA,DER,32MB.txt,0.139,0.104
ECDSA,DER,32MB.txt,0.116,0.104
ECDSA,DER,32MB.txt,0.112,0.103
ECDSA,PEM,32MB.txt,0.106,0.118
ECDSA,PEM,32MB.txt,0.106,0.105
ECDSA,PEM,32MB.txt,0.11,0.104
ECDSA,PEM,32MB.txt,0.115,0.102
ECDSA,PEM,32MB.txt,0.106,0.11
ECDSA,PEM,32MB.txt,0.107,0.139
ECDSA,PEM,32MB.txt,0.106,0.104
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.107,0.112
ECDSA,PEM,32MB.txt,0.168,0.154
ECDSA,PEM,32MB.txt,0.106,0.112
ECDSA,PEM,32MB.txt,0.104,0.103
ECDSA,PEM,32MB.txt,0.109,0.105
ECDSA,PEM,32MB.txt,0.118,0.102
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.126,0.118
ECDSA,PEM,32MB.txt,0.106,0.103
ECDSA,PEM,32MB.txt,0.109,0.108
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.105,0.103
ECDSA,PEM,32MB.txt,0.118,0.105
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.118,0.111
ECDSA,PEM,32MB.txt,0.105,0.102
ECDSA,PEM,32MB.txt,0.105,0.103
ECDSA,PEM,32MB.txt,0.118,0.104
ECDSA,PEM,32MB.txt,0.117,0.103
ECDSA,PEM,32MB.txt,0.12,0.112
ECDSA,PEM,32MB.txt,0.104,0.102
ECDSA,PEM,32MB.txt,0.105,0.102
ECDSA,PEM,32MB.txt,0.105,0.102
ECDSA,PEM,32MB.txt,0.106,0.106
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.108,0.169
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.105,0.103
ECDSA,PEM,32MB.txt,0.105,0.103
ECDSA,PEM,32MB.txt,0.105,0.112
ECDSA,PEM,32MB.txt,0.108,0.112
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.105,0.113
ECDSA,PEM,32MB.txt,0.108,0.102
ECDSA,PEM,32MB.txt,0.104,0.102
ECDSA,PEM,32MB.txt,0.108,0.102
ECDSA,PEM,32MB.txt,0.105,0.102
ECDSA,PEM,32MB.txt,0.104,0.101
ECDSA,PEM,32MB.txt,0.104,0.101
ECDSA,PEM,32MB.txt,0.105,0.104
ECDSA,PEM,32MB.txt,0.188,0.107
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.167,0.108
ECDSA,PEM,32MB.txt,0.141,0.106
ECDSA,PEM,32MB.txt,0.128,0.105
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.105,0.102
ECDSA,PEM,32MB.txt,0.129,0.142
ECDSA,PEM,32MB.txt,0.107,0.103
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.106,0.103
ECDSA,PEM,32MB.txt,0.107,0.102
ECDSA,PEM,32MB.txt,0.106,0.102
ECDSA,PEM,32MB.txt,0.106,0.103
ECDSA,PEM,32MB.txt,0.116,0.104
ECDSA,PEM,32MB.txt,0.117,0.103
ECDSA,PEM,32MB.txt,0.124,0.106
ECDSA,PEM,32MB.txt,0.108,0.104
ECDSA,PEM,32MB.txt,0.107,0.105
ECDSA,PEM,32MB.txt,0.107,0.103
